file,frame,distance_safe,sitting
nopeople.h5,733,True,False
nopeople.h5,734,True,False
nopeople.h5,735,True,False
nopeople.h5,736,True,False
nopeople.h5,737,True,False
nopeople.h5,738,True,False
nopeople.h5,739,True,False
nopeople.h5,740,True,False
nopeople.h5,741,True,False
nopeople.h5,742,True,False
nopeople.h5,743,True,False
nopeople.h5,744,True,False
nopeople.h5,745,True,False
nopeople.h5,746,True,False
nopeople.h5,747,True,False
nopeople.h5,748,True,False
nopeople.h5,749,True,False
nopeople.h5,750,True,False
nopeople.h5,751,True,False
nopeople.h5,752,True,False
nopeople.h5,753,True,False
nopeople.h5,754,True,False
nopeople.h5,755,True,False
nopeople.h5,756,True,False
nopeople.h5,757,True,False
nopeople.h5,758,True,False
nopeople.h5,759,True,False
nopeople.h5,760,True,False
nopeople.h5,761,True,False
nopeople.h5,762,True,False
nopeople.h5,763,True,False
nopeople.h5,764,True,False
nopeople.h5,765,True,False
nopeople.h5,766,True,False
nopeople.h5,767,True,False
nopeople.h5,768,True,False
nopeople.h5,769,True,False
nopeople.h5,770,True,False
nopeople.h5,771,True,False
nopeople.h5,772,True,False
nopeople.h5,773,True,False
nopeople.h5,774,True,False
nopeople.h5,775,True,False
nopeople.h5,776,True,False
nopeople.h5,777,True,False
nopeople.h5,778,True,False
nopeople.h5,779,True,False
nopeople.h5,780,True,False
nopeople.h5,781,True,False
nopeople.h5,782,True,False
nopeople.h5,783,True,False
nopeople.h5,784,True,False
nopeople.h5,785,True,False
nopeople.h5,786,True,False
nopeople.h5,787,True,False
nopeople.h5,788,True,False
nopeople.h5,789,True,False
nopeople.h5,790,True,False
nopeople.h5,791,True,False
nopeople.h5,792,True,False
nopeople.h5,793,True,False
nopeople.h5,794,True,False
nopeople.h5,795,True,False
nopeople.h5,796,True,False
nopeople.h5,797,True,False
nopeople.h5,798,True,False
nopeople.h5,799,True,False
nopeople.h5,800,True,False
nopeople.h5,801,True,False
nopeople.h5,802,True,False
nopeople.h5,803,True,False
nopeople.h5,804,True,False
nopeople.h5,805,True,False
nopeople.h5,806,True,False
nopeople.h5,807,True,False
nopeople.h5,808,True,False
nopeople.h5,809,True,False
nopeople.h5,810,True,False
nopeople.h5,811,True,False
nopeople.h5,812,True,False
nopeople.h5,813,True,False
nopeople.h5,814,True,False
nopeople.h5,815,True,False
nopeople.h5,816,True,False
nopeople.h5,817,True,False
nopeople.h5,818,True,False
nopeople.h5,819,True,False
nopeople.h5,820,True,False
nopeople.h5,821,True,False
nopeople.h5,822,True,False
nopeople.h5,823,True,False
nopeople.h5,824,True,False
nopeople.h5,825,True,False
nopeople.h5,826,True,False
nopeople.h5,827,True,False
nopeople.h5,828,True,False
nopeople.h5,829,True,False
nopeople.h5,830,True,False
nopeople.h5,831,True,False
nopeople.h5,832,True,False
nopeople.h5,833,True,False
nopeople.h5,834,True,False
nopeople.h5,835,True,False
nopeople.h5,836,True,False
nopeople.h5,837,True,False
nopeople.h5,838,True,False
nopeople.h5,839,True,False
nopeople.h5,840,True,False
nopeople.h5,841,True,False
nopeople.h5,842,True,False
nopeople.h5,843,True,False
nopeople.h5,844,True,False
nopeople.h5,845,True,False
nopeople.h5,846,True,False
nopeople.h5,847,True,False
nopeople.h5,848,True,False
nopeople.h5,849,True,False
nopeople.h5,850,True,False
nopeople.h5,851,True,False
nopeople.h5,852,True,False
nopeople.h5,853,True,False
nopeople.h5,854,True,False
nopeople.h5,855,True,False
nopeople.h5,856,True,False
nopeople.h5,857,True,False
nopeople.h5,858,True,False
nopeople.h5,859,True,False
nopeople.h5,860,True,False
nopeople.h5,861,True,False
nopeople.h5,862,True,False
nopeople.h5,863,True,False
nopeople.h5,864,True,False
nopeople.h5,865,True,False
nopeople.h5,866,True,False
nopeople.h5,867,True,False
nopeople.h5,868,True,False
nopeople.h5,869,True,False
nopeople.h5,870,True,False
nopeople.h5,871,True,False
nopeople.h5,872,True,False
nopeople.h5,873,True,False
nopeople.h5,874,True,False
nopeople.h5,875,True,False
nopeople.h5,876,True,False
nopeople.h5,877,True,False
nopeople.h5,878,True,False
nopeople.h5,879,True,False
nopeople.h5,880,True,False
nopeople.h5,881,True,False
nopeople.h5,882,True,False
